panel                                           
 Alfa =  11.50000 Re =  8000000.000 Xflap,Yflap =     0.750000   -0.000000
#    x        y        Cp  
   0.58794 -0.04377  0.60509
   0.60443 -0.04215  0.60943
   0.62010 -0.04067  0.63429
   0.63480 -0.03931  0.65152
   0.64840 -0.03806  0.66135
   0.66085 -0.03693  0.67236
   0.67215 -0.03588  0.68591
   0.68238 -0.03492  0.70202
   0.69163 -0.03404  0.71875
   0.70001 -0.03326  0.73539
   0.70761 -0.03251  0.75461
   0.71454 -0.03176  0.77847
   0.72088 -0.03104  0.80209
   0.72670 -0.03042  0.82014
   0.73209 -0.02994  0.83250
   0.73710 -0.02955  0.84029
   0.74185 -0.02884  0.84293
   0.74627 -0.02859  0.84251
   0.75041 -0.03059  0.84749
   0.75485 -0.03252  0.84380
   0.75963 -0.03444  0.83474
   0.76476 -0.03661  0.81775
   0.77029 -0.03906  0.79265
   0.77632 -0.04174  0.76229
   0.78293 -0.04463  0.73386
   0.79018 -0.04777  0.70847
   0.79816 -0.05123  0.68243
   0.80696 -0.05509  0.65222
   0.81667 -0.05936  0.62032
   0.82735 -0.06406  0.58727
   0.83901 -0.06918  0.55073
   0.85159 -0.07471  0.51118
   0.86497 -0.08056  0.46919
   0.87895 -0.08666  0.42437
   0.89326 -0.09289  0.37556
   0.90758 -0.09913  0.31941
   0.92159 -0.10525  0.25585
   0.93500 -0.11113  0.18094
   0.94761 -0.11667  0.08609
   0.95928 -0.12180 -0.05480
   0.96651 -0.12500 -0.21556
