 
   0.00536 -0.01835 -0.86557
   0.00652 -0.02026 -0.58604
   0.00788 -0.02231 -0.33888
   0.00946 -0.02450 -0.08535
   0.01130 -0.02687  0.14574
   0.01340 -0.02944  0.31875
   0.01578 -0.03225  0.47485
   0.01846 -0.03527  0.59164
   0.02148 -0.03844  0.70349
   0.02489 -0.04170  0.80219
   0.02871 -0.04493  0.88493
   0.03300 -0.04804  0.94721
   0.03774 -0.05103  0.98520
   0.04287 -0.05390  1.00104
   0.04831 -0.05669  1.00046
   0.05399 -0.05930  0.98628
   0.05991 -0.06161  0.96242
   0.06614 -0.06357  0.93274
   0.07268 -0.06528  0.90459
   0.07951 -0.06684  0.87665
   0.08654 -0.06834  0.84416
   0.09365 -0.06972  0.80768
   0.10084 -0.07091  0.77477
   0.10812 -0.07190  0.74557
   0.11553 -0.07270  0.72164
   0.12305 -0.07338  0.69916
   0.13068 -0.07395  0.67705
   0.13837 -0.07444  0.65562
   0.14610 -0.07483  0.63422
   0.15388 -0.07514  0.61595
   0.16170 -0.07538  0.59787
   0.16953 -0.07554  0.58082
   0.17739 -0.07563  0.56586
   0.18526 -0.07565  0.54837
   0.19316 -0.07561  0.53639
   0.20106 -0.07550  0.52206
   0.20896 -0.07534  0.50915
   0.21688 -0.07511  0.49808
   0.22481 -0.07483  0.48791
   0.23275 -0.07449  0.47877
   0.24070 -0.07410  0.47046
   0.24865 -0.07367  0.46201
   0.25662 -0.07318  0.45491
   0.26460 -0.07266  0.44938
   0.27260 -0.07209  0.44346
   0.28061 -0.07150  0.43838
   0.28864 -0.07087  0.43420
   0.29667 -0.07022  0.43042
   0.30472 -0.06955  0.42605
   0.31278 -0.06886  0.42225
   0.32085 -0.06815  0.41903
   0.32894 -0.06744  0.41594
   0.33703 -0.06672  0.41211
   0.34513 -0.06599  0.40817
   0.35323 -0.06526  0.40464
   0.36133 -0.06452  0.40193
   0.36943 -0.06378  0.39846
   0.37754 -0.06305  0.39536
   0.38564 -0.06232  0.39168
   0.39374 -0.06159  0.38745
   0.40183 -0.06087  0.38373
   0.40993 -0.06016  0.38045
   0.41802 -0.05945  0.37565
   0.42611 -0.05875  0.37052
   0.43420 -0.05807  0.36693
   0.44229 -0.05739  0.36050
   0.45038 -0.05673  0.35500
   0.45848 -0.05606  0.34794
   0.46657 -0.05540  0.34212
   0.47466 -0.05473  0.33408
   0.48274 -0.05406  0.32923
   0.49081 -0.05337  0.32215
   0.49887 -0.05267  0.31670
   0.50691 -0.05195  0.31118
   0.51495 -0.05121  0.30640
   0.52298 -0.05044  0.30353
   0.53102 -0.04965  0.30144
   0.53906 -0.04883  0.29981
   0.54712 -0.04800  0.29957
   0.55519 -0.04716  0.29887
   0.56326 -0.04632  0.29868
   0.57133 -0.04547  0.29812
   0.57939 -0.04464  0.29723
   0.58745 -0.04382  0.29624
   0.59551 -0.04302  0.29381
