# # XY coordinates calculated for a certain perimeters [dimensionless perim, dimensionless x_c, dimesnionless y_c]
0.000000000000000000e+00 9.995000000000000551e-01 -5.346411523892558834e-05
1.000000000000000021e-03 9.995000000000000551e-01 -5.346411523892558834e-05
2.000000000000000042e-03 9.985000000000000542e-01 -1.605168903501502480e-04
3.000000000000000062e-03 9.975000000000000533e-01 -2.678131940056565296e-04
4.000000000000000083e-03 9.965000000000000524e-01 -3.753419047605136439e-04
5.000000000000000104e-03 9.955000000000000515e-01 -4.830919011697906457e-04
6.000000000000000125e-03 9.945000000000000506e-01 -5.910520617885570236e-04
7.000000000000000146e-03 9.935000000000000497e-01 -6.992112651718817781e-04
8.000000000000000167e-03 9.925000000000000488e-01 -8.075583898748341267e-04
9.000000000000001055e-03 9.915000000000000480e-01 -9.160823144524831785e-04
1.000000000000000021e-02 9.905000000000000471e-01 -1.024771917459898259e-03
1.099999999999999936e-02 9.895000000000000462e-01 -1.133616077452148478e-03
1.200000000000000025e-02 9.885000000000000453e-01 -1.242603672984303595e-03
1.300000000000000114e-02 9.875000000000000444e-01 -1.351723582611432176e-03
1.400000000000000029e-02 9.865000000000000435e-01 -1.460964684888603655e-03
1.499999999999999944e-02 9.855000000000000426e-01 -1.570315858370887252e-03
1.600000000000000033e-02 9.845000000000000417e-01 -1.679765981613351748e-03
1.700000000000000122e-02 9.835000000000000409e-01 -1.789303933171066795e-03
1.800000000000000211e-02 9.825000000000000400e-01 -1.898918591599101612e-03
1.899999999999999953e-02 9.815000000000000391e-01 -2.008598835452525197e-03
2.000000000000000042e-02 9.805000000000000382e-01 -2.118333543286407203e-03
2.100000000000000130e-02 9.795000000000000373e-01 -2.228111593655816847e-03
2.199999999999999872e-02 9.785000000000000364e-01 -2.337921951631015492e-03
2.299999999999999961e-02 9.775000000000000355e-01 -2.447757239640998075e-03
2.400000000000000050e-02 9.765000000000000346e-01 -2.557618413395155131e-03
2.500000000000000139e-02 9.755000000000000338e-01 -2.667511522085521530e-03
2.600000000000000228e-02 9.745000000000000329e-01 -2.777442945949922318e-03
2.699999999999999969e-02 9.735000000000000320e-01 -2.887419065226180803e-03
2.800000000000000058e-02 9.725000000000000311e-01 -2.997446260152121164e-03
2.900000000000000147e-02 9.715000000000000302e-01 -3.107530910965565843e-03
2.999999999999999889e-02 9.705000000000000293e-01 -3.217679397904339017e-03
3.099999999999999978e-02 9.695000000000000284e-01 -3.327898101206264864e-03
3.200000000000000067e-02 9.685000000000000275e-01 -3.438193401109167994e-03
3.300000000000000155e-02 9.675000000000000266e-01 -3.548571677850869549e-03
3.400000000000000244e-02 9.665000000000000258e-01 -3.659039311669195008e-03
3.500000000000000333e-02 9.655000000000000249e-01 -3.769602682801968113e-03
3.600000000000000422e-02 9.645000000000000240e-01 -3.880268171487012176e-03
3.699999999999999817e-02 9.635000000000000231e-01 -3.991041680785497280e-03
3.799999999999999906e-02 9.625000000000000222e-01 -4.101924874344190647e-03
3.899999999999999994e-02 9.615000000000000213e-01 -4.212913870508580572e-03
4.000000000000000083e-02 9.605000000000000204e-01 -4.324002993853733219e-03
4.100000000000000172e-02 9.595000000000000195e-01 -4.435186558247821917e-03
4.200000000000000261e-02 9.585000000000000187e-01 -4.546458877559017391e-03
4.300000000000000350e-02 9.575000000000000178e-01 -4.657814265655495570e-03
4.399999999999999745e-02 9.565000000000000169e-01 -4.769247036405428047e-03
4.499999999999999833e-02 9.555000000000000160e-01 -4.880751503676988151e-03
4.599999999999999922e-02 9.545000000000000151e-01 -4.992321981338349209e-03
4.700000000000000011e-02 9.535000000000000142e-01 -5.103952783257684547e-03
4.800000000000000100e-02 9.525000000000000133e-01 -5.215638223303165760e-03
4.900000000000000189e-02 9.515000000000000124e-01 -5.327372615342967910e-03
5.000000000000000278e-02 9.505000000000000115e-01 -5.439150273245261721e-03
5.100000000000000366e-02 9.495000000000000107e-01 -5.550965510878221390e-03
5.200000000000000455e-02 9.485000000000000098e-01 -5.662812642110021111e-03
5.299999999999999850e-02 9.475000000000000089e-01 -5.774686350241244222e-03
5.399999999999999939e-02 9.465000000000000080e-01 -5.886584332348104159e-03
5.500000000000000028e-02 9.455000000000000071e-01 -5.998508082219914522e-03
5.600000000000000117e-02 9.445000000000000062e-01 -6.110460250783933400e-03
5.700000000000000205e-02 9.435000000000000053e-01 -6.222443493735462482e-03
5.800000000000000294e-02 9.425000000000000044e-01 -6.334460466769808659e-03
5.900000000000000383e-02 9.415000000000000036e-01 -6.446513825582277091e-03
5.999999999999999778e-02 9.405000000000000027e-01 -6.558606225868174669e-03
6.099999999999999867e-02 9.395000000000000018e-01 -6.670740323322805684e-03
6.199999999999999956e-02 9.385000000000000009e-01 -6.782918773641474428e-03
6.300000000000000044e-02 9.375000000000000000e-01 -6.895144232519488658e-03
6.400000000000000133e-02 9.364999999999999991e-01 -7.007419355652150066e-03
6.500000000000000222e-02 9.354999999999999982e-01 -7.119746798734765542e-03
6.600000000000000311e-02 9.344999999999999973e-01 -7.232129217462641979e-03
6.700000000000000400e-02 9.334999999999999964e-01 -7.344569267531082801e-03
