# # XY coordinates calculated for a certain perimeters [dimensionless perim, dimensionless x_c, dimesnionless y_c]
0.000000000000000000e+00 5.000000000000000104e-04 3.888279930377815715e-03
1.000000000000000021e-03 5.000000000000000104e-04 3.888279930377815715e-03
2.000000000000000042e-03 5.000000000000000104e-04 3.888279930377815715e-03
3.000000000000000062e-03 5.000000000000000104e-04 3.888279930377815715e-03
4.000000000000000083e-03 5.000000000000000104e-04 3.888279930377815715e-03
5.000000000000000104e-03 5.000000000000000104e-04 3.888279930377815715e-03
6.000000000000000125e-03 5.000000000000000104e-04 3.888279930377815715e-03
7.000000000000000146e-03 5.000000000000000104e-04 3.888279930377815715e-03
8.000000000000000167e-03 5.000000000000000104e-04 3.888279930377815715e-03
9.000000000000001055e-03 5.000000000000000104e-04 3.888279930377815715e-03
1.000000000000000021e-02 1.500000000000000031e-03 9.429657995813741506e-03
1.099999999999999936e-02 1.500000000000000031e-03 9.429657995813741506e-03
1.200000000000000025e-02 1.500000000000000031e-03 9.429657995813741506e-03
1.300000000000000114e-02 2.500000000000000052e-03 1.237047868272724525e-02
1.400000000000000029e-02 2.500000000000000052e-03 1.237047868272724525e-02
1.499999999999999944e-02 2.500000000000000052e-03 1.237047868272724525e-02
1.600000000000000033e-02 3.500000000000000073e-03 1.474071837585309158e-02
1.700000000000000122e-02 3.500000000000000073e-03 1.474071837585309158e-02
1.800000000000000211e-02 4.500000000000000527e-03 1.677166541226045998e-02
1.899999999999999953e-02 4.500000000000000527e-03 1.677166541226045998e-02
2.000000000000000042e-02 5.499999999999999681e-03 1.857418111380309406e-02
2.100000000000000130e-02 5.499999999999999681e-03 1.857418111380309406e-02
2.199999999999999872e-02 6.500000000000000569e-03 2.021566364542543015e-02
2.299999999999999961e-02 6.500000000000000569e-03 2.021566364542543015e-02
2.400000000000000050e-02 7.499999999999999722e-03 2.174323423979524980e-02
2.500000000000000139e-02 7.499999999999999722e-03 2.174323423979524980e-02
2.600000000000000228e-02 8.500000000000000611e-03 2.318239388454719843e-02
2.699999999999999969e-02 9.500000000000001499e-03 2.454663532333219850e-02
2.800000000000000058e-02 9.500000000000001499e-03 2.454663532333219850e-02
2.900000000000000147e-02 1.050000000000000065e-02 2.585391151001612681e-02
2.999999999999999889e-02 1.050000000000000065e-02 2.585391151001612681e-02
3.099999999999999978e-02 1.149999999999999981e-02 2.712107371081988461e-02
3.200000000000000067e-02 1.250000000000000069e-02 2.835686692304317108e-02
3.300000000000000155e-02 1.250000000000000069e-02 2.835686692304317108e-02
3.400000000000000244e-02 1.350000000000000158e-02 2.956602141615320700e-02
